time,growth,interaction,celltype
0.5,0.07759605,0.62102,sstIN
0.5,-0.01916581,0.24592844,MSN
0.5,-0.0018484006,0.26475033,wntEGC
0.5,0.121269345,0.53694737,nptxEX
0.5,0.049736723,0.4871529,nptxEX
0.5,0.040081467,0.24592844,mpEX
0.5,-0.024159323,0.8258947,MSN
0.5,0.097407244,0.24592844,sstIN
0.5,0.020888591,0.24592844,dpEX
0.5,0.04064341,0.48278028,dpEX
0.5,0.20236927,0.24592844,VLMC
0.5,0.086278245,0.44905564,nptxEX
0.5,0.065849826,0.24592844,nptxEX
0.5,0.011033816,0.24592844,VLMC
0.5,0.013316757,0.24592844,mpEX
0.5,0.0042746626,1.3913076,MSN
0.5,0.15349798,0.57658625,sfrpEGC
0.5,-0.025111837,1.0679203,MSN
0.5,0.05418992,0.24592844,VLMC
0.5,0.07536504,0.24592844,MSN
0.5,0.1739159,0.38246876,wntEGC
0.5,0.0933695,0.47489667,nptxEX
0.5,0.120889485,0.24592844,MSN
0.5,0.11291057,0.24592844,VLMC
0.5,0.064276874,0.24592844,wntEGC
0.5,-0.039568763,0.24592844,scgnIN
0.5,0.056029905,0.24592844,reaEGC
0.5,0.052737556,0.24592844,mpEX
0.5,0.09111227,1.1932858,MSN
0.5,0.0689613,0.24592844,VLMC
0.5,-0.06778161,0.24592844,MSN
0.5,0.13603373,0.24592844,MCG
0.5,0.13101088,0.24592844,obNBL
0.5,0.0007255967,2.009461,VLMC
0.5,0.007608533,0.36128932,mpEX
0.5,0.1356376,0.24592844,sstIN
0.5,0.07816406,0.62021446,obNBL
